source,target,Correlation,genre
433,474,0.5966100901933729,classical
10,26,0.5965998767167942,classical
22,25,0.5965809182727745,classical
411,503,0.596527752423318,classical
471,481,0.596510249724554,classical
488,519,0.5964867393868911,classical
24,182,0.5964611911534939,classical
214,536,0.596385383641404,classical
207,508,0.5963679971763414,classical
390,473,0.5963512982474694,classical
465,520,0.5963225372908828,classical
20,306,0.5963175976932616,classical
8,221,0.5962851168422578,classical
177,219,0.596279968962529,classical
385,479,0.5962778144558932,classical
122,400,0.5961884842090897,classical
62,86,0.5961769049727583,classical
182,473,0.5961599596536583,classical
193,195,0.596143223405134,classical
86,367,0.5961360317723947,classical
42,263,0.5961036041816506,classical
32,536,0.5960697385074376,classical
374,417,0.5960677600989271,classical
272,306,0.5960030046948727,classical
306,471,0.5959613327880539,classical
191,552,0.595943662852259,classical
10,13,0.5959373466367259,classical
66,574,0.5959363306246362,classical
430,518,0.5958547212351027,classical
180,181,0.5958470807148838,classical
306,420,0.5958385581730895,classical
307,491,0.5958299253250737,classical
89,216,0.5958211435868399,classical
70,334,0.5958119985209244,classical
310,541,0.5957584539437071,classical
66,96,0.5957473413686449,classical
157,161,0.5956994343457185,classical
121,397,0.5956526392445363,classical
395,471,0.595634202310794,classical
1,478,0.5956313472009749,classical
29,272,0.5956175646450749,classical
25,392,0.5956079898634898,classical
488,532,0.5955704058824444,classical
221,238,0.5955394952741495,classical
183,566,0.5955371888795784,classical
259,526,0.5955301484901344,classical
151,235,0.5955213328486099,classical
430,433,0.5955206315010599,classical
203,403,0.5954869464772633,classical
370,478,0.5954436272004946,classical
76,181,0.5954317695040524,classical
184,228,0.5954307251753197,classical
62,103,0.5954051089234084,classical
235,521,0.5953880406165906,classical
217,425,0.59529007903348,classical
31,462,0.5952327976007293,classical
217,452,0.5952288276616284,classical
75,228,0.5952258848106924,classical
434,485,0.595225570458468,classical
144,398,0.5952086481945175,classical
55,303,0.5952052033924115,classical
381,471,0.5951312766318089,classical
190,191,0.5951171727583817,classical
262,373,0.5950121443644403,classical
33,119,0.5949838886862715,classical
51,52,0.5949567035957817,classical
397,570,0.5949493050040865,classical
191,400,0.5949396205220424,classical
276,370,0.5949322140202847,classical
11,304,0.594907023192084,classical
306,375,0.5949001687114108,classical
112,570,0.5948745620699357,classical
96,391,0.5948438776939715,classical
20,535,0.5948200445662157,classical
89,509,0.5947535549085405,classical
227,235,0.5947322875011926,classical
384,462,0.5946792161449603,classical
317,470,0.5946332594038255,classical
351,394,0.5946221110392456,classical
5,216,0.5944855013451673,classical
267,463,0.5944828823838996,classical
381,521,0.5944718185184545,classical
185,370,0.5944684666235099,classical
270,283,0.5944675655731231,classical
3,393,0.5944309564525705,classical
395,415,0.5943932376207488,classical
108,391,0.5943661541104173,classical
192,533,0.5943420094131499,classical
557,559,0.5943129406206029,classical
404,423,0.5942853906766521,classical
525,527,0.5942767148350914,classical
272,386,0.5942755713980935,classical
207,479,0.5942543335679422,classical
420,481,0.594244596099655,classical
277,323,0.5942159725605568,classical
520,535,0.5941988339629346,classical
432,540,0.5941966875808137,classical
227,518,0.5940438047093394,classical
286,420,0.594039085917535,classical
311,398,0.5940138072371022,classical
310,438,0.5939860911523487,classical
79,183,0.5939809314881107,classical
392,471,0.5939529241782687,classical
173,574,0.5939058109352595,classical
62,122,0.593873015646144,classical
227,283,0.593865609881972,classical
157,222,0.5938400292627272,classical
298,478,0.5938386252250432,classical
403,474,0.5937712669291442,classical
514,553,0.5937586397582406,classical
146,442,0.5937476517556594,classical
463,569,0.5937332406174416,classical
94,478,0.5937045410138921,classical
14,34,0.5936651004139657,classical
1,570,0.5936315833397375,classical
277,535,0.5935790079614874,classical
112,571,0.5935643735784762,classical
566,573,0.5935415467319575,classical
287,310,0.5934654188696223,classical
223,271,0.5934472260249093,classical
433,539,0.5934202628229788,classical
286,514,0.593414547014137,classical
306,390,0.5934127039089747,classical
14,108,0.5933987648416521,classical
86,400,0.5933981886725742,classical
283,476,0.5933549331717829,classical
289,290,0.5933440753903205,classical
70,217,0.5933269063403611,classical
462,569,0.593306946519502,classical
222,460,0.5932981082929331,classical
185,417,0.5932907630792302,classical
118,443,0.5932704558398441,classical
79,474,0.5932630020692974,classical
360,390,0.593254779882377,classical
5,157,0.5931970720244445,classical
240,455,0.5931568918186961,classical
275,354,0.5931462165476193,classical
79,310,0.5931154295322965,classical
418,520,0.5931089663994008,classical
298,307,0.5930803947120314,classical
94,231,0.5930434964204789,classical
107,297,0.5930242682459745,classical
313,413,0.593015459438065,classical
277,476,0.5929984241063829,classical
326,330,0.5929721666511519,classical
3,108,0.5929596029876624,classical
69,361,0.5929580873581652,classical
391,403,0.5929438856495997,classical
151,417,0.5929209737693188,classical
186,386,0.5929118174105781,classical
227,270,0.5928693090019312,classical
15,16,0.5928403636072337,classical
13,271,0.5927595449440511,classical
24,110,0.5927188172810219,classical
276,329,0.5927076020670906,classical
76,144,0.5926617125384233,classical
222,368,0.5926431992392773,classical
11,31,0.5926300399969985,classical
13,564,0.5925918844694582,classical
206,466,0.5925835582831264,classical
283,446,0.5925503405893302,classical
97,100,0.5925070018214235,classical
203,450,0.5924833745142444,classical
125,337,0.5924532275699719,classical
26,151,0.5924020673023106,classical
66,184,0.5924016844675277,classical
10,270,0.5923660495448769,classical
13,566,0.5922957220139877,classical
473,566,0.5922895007449229,classical
473,570,0.5922845270680549,classical
337,485,0.5922596542661884,classical
94,476,0.592169184452615,classical
46,243,0.5921632324438795,classical
138,169,0.5921601096325558,classical
217,258,0.5921476654739097,classical
42,462,0.592144263242374,classical
416,552,0.5921261877475046,classical
122,428,0.5921067570953815,classical
381,478,0.592031320275146,classical
129,166,0.5919196221247175,classical
398,471,0.5918897926317914,classical
430,540,0.5918630709197434,classical
108,322,0.5918204563287597,classical
22,79,0.5918043315016435,classical
15,467,0.5917430017507419,classical
119,243,0.5917351741732679,classical
249,546,0.5917334467737833,classical
511,569,0.5917102827174885,classical
25,173,0.5916930567249379,classical
109,237,0.5916863055326002,classical
304,563,0.5916476127921102,classical
323,360,0.5915948113372689,classical
92,124,0.5915946793133459,classical
299,326,0.5915730843609288,classical
164,221,0.5915581459128245,classical
121,323,0.591551685671742,classical
31,463,0.5915497216892703,classical
185,416,0.5915257891360087,classical
37,97,0.5914724877548593,classical
36,180,0.5914279116862836,classical
76,403,0.5914190177412737,classical
190,241,0.5913972517545503,classical
410,558,0.5913356591952503,classical
564,574,0.5913061534316607,classical
144,357,0.5912929542823516,classical
208,563,0.5912919207175913,classical
190,249,0.5912911986259315,classical
96,476,0.5912497304781662,classical
79,306,0.5912209334723082,classical
416,522,0.5912020158694771,classical
364,365,0.5911782039713831,classical
85,157,0.5911309970257671,classical
94,298,0.591127234620567,classical
204,536,0.5911143388981402,classical
83,363,0.5911102254608552,classical
186,276,0.5911035632565117,classical
32,336,0.5909746209065259,classical
228,229,0.5909048001475605,classical
276,307,0.5908880344539692,classical
381,423,0.5908668879771514,classical
201,395,0.5908593770704157,classical
365,406,0.5908491195030598,classical
77,463,0.5908439278140355,classical
32,451,0.5907812688954098,classical
183,372,0.5907500652755905,classical
10,564,0.590735866015455,classical
227,570,0.5907239911101865,classical
310,532,0.5907021843712317,classical
169,368,0.5906911509233528,classical
329,357,0.5906871807747583,classical
153,522,0.5906828850373056,classical
427,549,0.5906757069492752,classical
248,252,0.5906753833373165,classical
84,499,0.5906463550746924,classical
79,121,0.5906171748454533,classical
205,514,0.5906006804179329,classical
95,370,0.5905901641203001,classical
471,520,0.5905829939892786,classical
238,452,0.5905642729160548,classical
25,439,0.590558565359637,classical
299,570,0.590551786834193,classical
144,404,0.5905113598172593,classical
75,272,0.5904920745424196,classical
121,313,0.5904707203600107,classical
273,571,0.5904467031604026,classical
413,465,0.5904279647373635,classical
31,216,0.5903825069466863,classical
276,418,0.5903469940302081,classical
85,280,0.5903274289785047,classical
230,381,0.5903211215295298,classical
330,504,0.5902299142707416,classical
169,225,0.5901880596242642,classical
22,398,0.5901496731862432,classical
286,422,0.5900523379308317,classical
33,37,0.5900207996164999,classical
397,519,0.5899631003781017,classical
10,34,0.5899413578591588,classical
67,202,0.5899301288680484,classical
417,474,0.5899122207086235,classical
39,564,0.5898445539659469,classical
509,542,0.5898435435750959,classical
368,527,0.5898272842513106,classical
306,439,0.5898044385085223,classical
151,519,0.589786141197437,classical
244,545,0.5897715620090372,classical
182,402,0.5897270048775083,classical
381,398,0.5897217462462306,classical
310,375,0.5897194318914297,classical
297,303,0.5896746474604996,classical
404,519,0.589661905606773,classical
10,277,0.5896606011457249,classical
364,545,0.5896489034369061,classical
13,322,0.5896355960871958,classical
243,254,0.5895403218398637,classical
25,151,0.5895046303600411,classical
63,384,0.5894498007880052,classical
516,560,0.5894161955897307,classical
381,508,0.5894097965574687,classical
313,393,0.5893597319974908,classical
110,305,0.5893504114714202,classical
381,472,0.5892905343186885,classical
406,409,0.589281638039764,classical
370,571,0.5892789041498561,classical
283,381,0.5892784545656043,classical
70,366,0.5892668237680272,classical
182,560,0.5892310205508602,classical
230,520,0.5892055783359569,classical
83,221,0.5891969564039785,classical
10,395,0.5891672137629833,classical
322,396,0.5891308915174712,classical
208,271,0.5891304113345425,classical
354,360,0.5890917880134701,classical
322,520,0.5890681581283965,classical
196,530,0.5890187634049115,classical
37,428,0.5889857308571225,classical
392,427,0.5889836694613714,classical
83,316,0.5889778427170905,classical
307,540,0.5889644338281549,classical
216,365,0.588962990016302,classical
164,238,0.5889555380070635,classical
263,437,0.5888717190904766,classical
482,533,0.5888621381531632,classical
55,428,0.5888427132725526,classical
493,551,0.5888183456694878,classical
291,414,0.5888073881070954,classical
154,443,0.5887195611470899,classical
66,185,0.588719332334319,classical
103,243,0.5887161557572248,classical
555,560,0.5887086608604282,classical
99,173,0.588692337905457,classical
307,386,0.5885535965095836,classical
280,567,0.5885503942571908,classical
403,473,0.5885106611363754,classical
185,201,0.5884766843142588,classical
173,310,0.5884744252464587,classical
182,381,0.588447269458812,classical
110,128,0.5884235540546305,classical
3,417,0.5884230598344166,classical
76,274,0.5883661387092795,classical
283,417,0.5883660080477447,classical
238,509,0.5883600592361057,classical
375,570,0.5882996720023611,classical
94,535,0.5882992274327657,classical
467,574,0.5882913689021434,classical
15,307,0.5882884628846099,classical
271,272,0.5882604386948895,classical
410,492,0.5882463253152295,classical
391,396,0.5882105447765009,classical
70,83,0.58820173818003,classical
183,370,0.5881722040109061,classical
60,527,0.5881675211174628,classical
115,262,0.5881608894396556,classical
151,521,0.5881526207294274,classical
386,535,0.5880548820589506,classical
10,284,0.5880476057111066,classical
3,322,0.5880471676206815,classical
203,227,0.5880299259461992,classical
267,462,0.5880230806026723,classical
99,203,0.5880132145759198,classical
428,447,0.5879671846316841,classical
8,535,0.5879492709150738,classical
418,532,0.5878859679174512,classical
1,393,0.5878777742677217,classical
157,169,0.5878348216011335,classical
156,157,0.5878124478402252,classical
156,463,0.587791331470233,classical
129,219,0.5877527006712018,classical
86,408,0.5877247960630326,classical
63,343,0.5876399972540041,classical
322,473,0.5876265874436734,classical
121,423,0.5876161500702892,classical
298,519,0.5875357048460977,classical
94,479,0.5875151984409266,classical
67,397,0.5874785291898902,classical
467,491,0.5874749103490462,classical
15,508,0.5874708844783445,classical
22,306,0.5874680041057763,classical
422,566,0.5874485700532888,classical
116,264,0.5874165931555467,classical
427,479,0.5874077419163699,classical
428,468,0.5873845706957648,classical
31,527,0.5873792204543469,classical
20,273,0.587377877208719,classical
329,395,0.5873605032132575,classical
50,194,0.5873261503267988,classical
307,393,0.5872722220330053,classical
307,514,0.5872140660910562,classical
327,522,0.5872135171822686,classical
168,463,0.5871757376814316,classical
96,478,0.587140301348768,classical
323,386,0.5871260054644794,classical
157,451,0.5871150151381184,classical
60,525,0.5870871579515016,classical
417,560,0.5870724089176701,classical
185,311,0.5870117556840796,classical
277,473,0.5869878083256665,classical
185,522,0.5869554512978028,classical
451,527,0.5869549026616587,classical
34,323,0.586945283180465,classical
276,414,0.5868929581790874,classical
104,321,0.5868814292074368,classical
8,15,0.5868793349405214,classical
83,503,0.5868572699488271,classical
39,283,0.5868145002282558,classical
112,508,0.5868004472116685,classical
66,313,0.5867710157357655,classical
329,472,0.5867636244270861,classical
471,570,0.5867067204591406,classical
85,216,0.5867009773627693,classical
509,569,0.5866467282464873,classical
182,419,0.5866397937778443,classical
560,574,0.5866288868592768,classical
372,522,0.5865800173980901,classical
280,466,0.586553498394312,classical
110,391,0.5865382659531572,classical
250,435,0.5864510336097677,classical
197,350,0.5864120790015854,classical
285,286,0.5864106664618323,classical
193,541,0.5863986677322167,classical
205,251,0.5863799442849373,classical
222,451,0.5863544486763549,classical
347,573,0.5863469813670046,classical
273,391,0.586330572403037,classical
117,164,0.5862897540066657,classical
89,91,0.5862622458305837,classical
25,381,0.5862041886946815,classical
315,466,0.5861743139621727,classical
399,468,0.5861742786526878,classical
1,535,0.5861624146777569,classical
465,541,0.5861335144143556,classical
153,478,0.586128231031179,classical
25,478,0.5860897077989197,classical
110,571,0.586057673670346,classical
188,409,0.5860519820531993,classical
186,479,0.5860445395194842,classical
89,169,0.586033119909833,classical
25,303,0.5860096586811954,classical
307,433,0.5860068551757041,classical
230,322,0.5859985516992896,classical
338,411,0.5859967674752097,classical
488,539,0.5859685311688886,classical
286,472,0.5859592644916457,classical
84,128,0.5859548624277511,classical
156,316,0.5859373838440507,classical
435,485,0.5858956505470563,classical
15,375,0.5858931808327973,classical
121,405,0.5858780615811777,classical
199,200,0.5858602921656704,classical
5,368,0.5858520143998984,classical
177,214,0.5858487587875744,classical
356,409,0.5858469810660518,classical
78,85,0.5858320499282894,classical
19,566,0.5858292206653835,classical
275,563,0.5858078982407651,classical
36,228,0.5857926338423103,classical
267,384,0.5857688643865997,classical
370,508,0.5857625871670951,classical
423,574,0.585739827558808,classical
398,472,0.5857281390621013,classical
76,284,0.5856744892646188,classical
381,402,0.5856668054976178,classical
84,273,0.5856470685977886,classical
11,164,0.5855473144943553,classical
115,331,0.5854716330563992,classical
84,473,0.5854576931990851,classical
356,408,0.5854573884068854,classical
241,396,0.5854538376298912,classical
563,568,0.5854502842943053,classical
49,418,0.5854405273823324,classical
232,425,0.585440331142798,classical
21,378,0.5854273824065267,classical
288,481,0.5853906999953833,classical
496,497,0.5853253145573836,classical
153,273,0.5852720599758858,classical
276,423,0.5852377521887936,classical
89,157,0.5852364618533203,classical
542,543,0.5852225045683325,classical
381,395,0.5852151443532932,classical
11,254,0.5852104625658118,classical
191,549,0.5852044195351843,classical
276,417,0.5851857239610785,classical
284,479,0.585171545015309,classical
277,422,0.585130423512222,classical
76,419,0.5851281267302818,classical
75,392,0.5850483129013289,classical
126,171,0.5850057479571166,classical
99,520,0.5849509758826232,classical
353,374,0.5848900566679516,classical
443,516,0.5848891491044662,classical
110,111,0.5848554258949613,classical
66,276,0.5848525712572386,classical
183,395,0.5848454094204862,classical
546,547,0.5848333136839781,classical
250,361,0.5848226075397637,classical
50,250,0.5848216420372047,classical
391,522,0.5847868504693517,classical
231,446,0.5847540923703538,classical
98,384,0.5847502616531943,classical
280,463,0.5847352580140484,classical
103,192,0.584702386120916,classical
350,360,0.5846936129175831,classical
105,360,0.5846848954946758,classical
247,254,0.5846384138401626,classical
5,114,0.5846330312938988,classical
6,231,0.5845868458983186,classical
230,390,0.5845654676725134,classical
119,139,0.5845652659678613,classical
363,406,0.5845586110709846,classical
252,546,0.5845453090095655,classical
286,423,0.5845061478210044,classical
3,276,0.5844828689216653,classical
281,446,0.5844577096770748,classical
48,274,0.5844551211460297,classical
316,569,0.5844473499770169,classical
288,322,0.5844298931033878,classical
183,202,0.5844277647644818,classical
501,502,0.5844076618122692,classical
169,527,0.5843936113257506,classical
5,31,0.5843651133677735,classical
377,518,0.5843614060214223,classical
95,360,0.584340375458352,classical
322,404,0.5843372193624462,classical
231,395,0.5843280341721211,classical
371,446,0.584242014567937,classical
413,427,0.5842386298705274,classical
66,566,0.5842235407249803,classical
405,415,0.5841357307643094,classical
155,502,0.5841276103165669,classical
386,439,0.5841195004305668,classical
54,120,0.584100860533065,classical
32,526,0.5840777698873267,classical
334,373,0.5840613990270781,classical
425,509,0.583988570692273,classical
1,375,0.5839828115749945,classical
360,508,0.5839721635759604,classical
84,173,0.5839650925422507,classical
10,428,0.5839528583079807,classical
144,479,0.5838592734053164,classical
478,521,0.583843513142053,classical
95,516,0.5838398752190356,classical
29,329,0.5837523068016272,classical
439,476,0.5837218438159577,classical
60,451,0.5837154786761574,classical
99,360,0.58369577061222,classical
22,284,0.5836741845298282,classical
82,563,0.5836583975296051,classical
508,522,0.5836510587948286,classical
406,567,0.5836070571762567,classical
32,466,0.583597622270059,classical
231,574,0.5835929962651331,classical
75,88,0.583589534687259,classical
230,535,0.5835759594500777,classical
237,404,0.583551642867336,classical
155,261,0.5835491656544195,classical
98,127,0.5835075465009436,classical
75,276,0.5834336504686594,classical
270,276,0.5834172875500224,classical
49,337,0.5834093985586553,classical
331,447,0.5833755709760035,classical
453,542,0.5833259275160247,classical
235,277,0.5833185450702614,classical
404,467,0.5832708016852568,classical
10,170,0.5832697815974341,classical
62,400,0.5832468175849992,classical
78,506,0.583198286779646,classical
357,417,0.5831964478869229,classical
190,547,0.5831865804324713,classical
564,573,0.5831419064091558,classical
17,566,0.5831185376090262,classical
417,570,0.5831148408223135,classical
476,481,0.5830946028011798,classical
77,363,0.5830846724020111,classical
58,424,0.5830644244353959,classical
151,207,0.583057707218091,classical
230,467,0.5830252447164322,classical
291,322,0.5830022034760872,classical
355,394,0.5829874752531174,classical
121,277,0.5829811247407015,classical
151,416,0.5829731875960307,classical
261,363,0.5828800508464559,classical
398,467,0.5828782618438296,classical
322,427,0.582865933347934,classical
129,131,0.5828628875242577,classical
164,316,0.5828489404220543,classical
491,541,0.5828405644909979,classical
430,535,0.5828232434173386,classical
28,42,0.5827928014662471,classical
357,374,0.582787149014263,classical
125,422,0.5827794979746125,classical
192,241,0.5827760707150323,classical
246,252,0.5827580177996812,classical
284,313,0.5827207488122537,classical
362,394,0.582715823411651,classical
31,525,0.5827066044718626,classical
26,283,0.5826561315206297,classical
70,364,0.5825999697664535,classical
249,514,0.5825802709534195,classical
162,453,0.58256212266481,classical
485,488,0.5824755631830618,classical
70,363,0.5824558843695602,classical
105,144,0.5824322026270939,classical
107,243,0.582402742887498,classical
213,267,0.5823655680278833,classical
185,299,0.5823538287369462,classical
188,559,0.5823341424653932,classical
471,535,0.5823323767143725,classical
79,80,0.5823283867415642,classical
416,553,0.5823234064330105,classical
86,368,0.5823170494251312,classical
71,115,0.5822814088197913,classical
277,416,0.5822416060596025,classical
222,366,0.582218824453958,classical
194,247,0.5821877306597905,classical
129,239,0.582158693646182,classical
489,541,0.5821578707751668,classical
71,406,0.5821116691964846,classical
287,375,0.5820995266967691,classical
203,299,0.5820836886505123,classical
22,561,0.5820634930369134,classical
375,430,0.5819332626342874,classical
285,567,0.5819118296851483,classical
26,570,0.5818849975520887,classical
334,408,0.5818795762621496,classical
31,222,0.5818482710007934,classical
186,404,0.5818381621865166,classical
189,463,0.5818346375634381,classical
388,560,0.5818104645465306,classical
203,277,0.5817818109554197,classical
516,574,0.5817300817646717,classical
173,185,0.5816730095375915,classical
227,571,0.5816690328187437,classical
10,276,0.5816575959581904,classical
77,221,0.5816247683167097,classical
357,518,0.5816157057628885,classical
177,218,0.5815703639858628,classical
361,365,0.5815672452500364,classical
182,522,0.5815599723437384,classical
430,519,0.5815510067371897,classical
25,476,0.58149840405228,classical
207,357,0.5814897545059026,classical
121,276,0.5814622647689752,classical
55,410,0.5814414245094555,classical
110,416,0.5814373362220543,classical
169,217,0.5814341772012618,classical
322,381,0.5814313788518274,classical
14,566,0.5814199095959453,classical
5,77,0.5814170508044196,classical
420,541,0.5814014629675356,classical
280,568,0.581321830940109,classical
258,556,0.5813045795159281,classical
474,481,0.5812787892080055,classical
257,259,0.5812572386076286,classical
238,569,0.5812311907360063,classical
299,330,0.5812212171101857,classical
108,422,0.5811704987007184,classical
168,462,0.5811474926335262,classical
515,516,0.5811420509433018,classical
497,498,0.5811229153779329,classical
117,267,0.5811074657312079,classical
472,540,0.5810705761009269,classical
185,508,0.5810695667158429,classical
322,532,0.5810475619830229,classical
25,535,0.5810446129560951,classical
83,280,0.5810265229807451,classical
368,509,0.5810123326106017,classical
327,430,0.5809705977142767,classical
85,86,0.5809261666044735,classical
25,108,0.5808964262838531,classical
111,185,0.5808829945854188,classical
299,386,0.5808560767928403,classical
114,569,0.5808384042766025,classical
303,391,0.5808141805678789,classical
514,541,0.5807963719141751,classical
173,395,0.5807952909058784,classical
80,283,0.5807852278736322,classical
108,416,0.5807578688310849,classical
36,179,0.5807218898514978,classical
428,535,0.5807181603981355,classical
307,553,0.58070883545951,classical
43,48,0.5807016534453976,classical
227,391,0.5806865577341483,classical
190,252,0.5806755758383657,classical
359,384,0.5806673354499211,classical
124,399,0.5806621073009322,classical
392,419,0.5806455547806724,classical
70,462,0.580641055203508,classical
179,184,0.5806149038135776,classical
63,222,0.5805738242590646,classical
52,120,0.5805540600925488,classical
76,522,0.5805535438203092,classical
39,43,0.5805149351365229,classical
299,467,0.5805105731327974,classical
31,217,0.5804045178938745,classical
25,26,0.5803866411993839,classical
115,502,0.5803860712803511,classical
99,299,0.580380669580395,classical
153,323,0.5803601448562062,classical
13,153,0.5803418084914115,classical
112,283,0.5803321733007727,classical
277,326,0.580238469382339,classical
322,419,0.5802310433009775,classical
156,159,0.5802038452061591,classical
521,522,0.5801825369573699,classical
284,392,0.5801621396152616,classical
173,403,0.5801506989131467,classical
204,254,0.580100120037374,classical
213,367,0.5800984591179353,classical
438,532,0.5800977404403721,classical
185,203,0.5800881145344481,classical
11,569,0.5800670519866487,classical
169,387,0.5800510658261004,classical
273,418,0.5800437096896781,classical
310,405,0.5800294149738597,classical
164,366,0.5800060581588695,classical
460,536,0.5800040394380955,classical
274,563,0.5799798276508014,classical
340,555,0.5799738586997762,classical
81,82,0.5799695228475887,classical
329,479,0.5799613033845014,classical
366,536,0.5799580319073628,classical
277,518,0.5799239794804293,classical
13,395,0.5799193900845356,classical
108,417,0.5798715279438473,classical
235,395,0.5798574773140469,classical
96,153,0.5798530460473534,classical
488,552,0.5798352555161255,classical
223,400,0.579817936449576,classical
303,398,0.5797487676803786,classical
357,560,0.5797423862471859,classical
370,419,0.5797301791892243,classical
17,564,0.5796824678275468,classical
186,395,0.5796472979785647,classical
285,563,0.5796442944978324,classical
1,416,0.5795994680255321,classical
395,467,0.5795518376004544,classical
414,522,0.5795443841317748,classical
79,207,0.579535873841102,classical
414,432,0.5795346726781191,classical
29,79,0.5795314103295319,classical
323,405,0.5795284474900199,classical
510,564,0.5794984945352114,classical
433,478,0.5794836715785525,classical
539,547,0.5794357366097205,classical
75,478,0.5794312108391675,classical
485,533,0.5793773834906958,classical
30,235,0.5793547363893603,classical
22,268,0.579308691596479,classical
75,123,0.5792729318984396,classical
258,463,0.5792609010276736,classical
520,522,0.579229690290755,classical
246,247,0.5792234048829185,classical
316,366,0.579201314511682,classical
193,488,0.57919961063337,classical
303,566,0.5791931168166318,classical
45,50,0.5791662237309155,classical
26,404,0.5791446164576505,classical
162,425,0.579139947220396,classical
78,264,0.5791317908621554,classical
115,118,0.5791159003443724,classical
47,192,0.5791089837879677,classical
80,149,0.5791039673021978,classical
291,420,0.579095177786807,classical
181,227,0.579091691666679,classical
430,465,0.579053517764511,classical
291,465,0.5790282201594836,classical
562,572,0.5790188051637316,classical
194,246,0.5789892638146035,classical
225,226,0.5789549170171469,classical
108,519,0.5789500710106297,classical
419,571,0.5789431680247206,classical
201,405,0.578933710867645,classical
1,287,0.5789226638119731,classical
455,470,0.5788361074837708,classical
311,574,0.5787903100839056,classical
96,273,0.5787663137350403,classical
46,399,0.5787436119330285,classical
331,406,0.5787329278528126,classical
313,353,0.5787086550107428,classical
402,473,0.5786997292649767,classical
20,393,0.5786546644377245,classical
312,403,0.5786424558900773,classical
118,406,0.5786192777315612,classical
25,298,0.5785718679098928,classical
75,144,0.5785687316803686,classical
151,270,0.5785087057285866,classical
161,457,0.578487888365858,classical
268,269,0.5784567962050845,classical
334,356,0.5784552451027773,classical
368,463,0.5784550092340127,classical
20,481,0.5784531878232722,classical
189,367,0.5784411968489572,classical
357,558,0.5784398547988973,classical
271,299,0.5783721024988976,classical
385,519,0.5783549152125834,classical
29,433,0.5783502289974584,classical
182,535,0.5783468212433794,classical
349,447,0.5783454606256822,classical
496,498,0.5783438607640775,classical
227,307,0.5783365387091249,classical
94,327,0.5783328433663073,classical
231,566,0.5783311869164536,classical
182,201,0.5783110753061186,classical
298,474,0.5782862998388306,classical
333,434,0.5782839930109315,classical
108,201,0.5782380262083346,classical
221,264,0.5782280022547133,classical
420,439,0.5782085240965548,classical
305,381,0.5781953448620515,classical
366,408,0.5781774687161052,classical
58,356,0.5781774186798805,classical
95,201,0.5781697740375308,classical
39,323,0.5781204676988138,classical
491,547,0.5781185738305238,classical
85,361,0.5781073538255443,classical
404,417,0.5780288112154034,classical
45,134,0.5780266116020555,classical
210,467,0.577996133720973,classical
277,474,0.5779946309587854,classical
422,522,0.5779187712932007,classical
99,274,0.5779089694251225,classical
509,525,0.577905690837885,classical
15,303,0.5779023263434685,classical
397,473,0.5778700607308797,classical
416,539,0.5778415879160969,classical
463,509,0.5778356016069739,classical
280,462,0.5777865683847108,classical
235,566,0.5777744544424077,classical
217,569,0.5777230156927853,classical
396,481,0.5777084070468173,classical
231,306,0.5776643976567962,classical
307,417,0.5776143061015496,classical
291,298,0.5775981897443834,classical
3,284,0.5775714491875401,classical
81,170,0.577551124299227,classical
478,520,0.5774657532610007,classical
83,509,0.5774563670723131,classical
22,478,0.5774283693304829,classical
216,217,0.5774262951145984,classical
48,121,0.5774162579248959,classical
406,447,0.5773423637731605,classical
10,151,0.5773327900671038,classical
62,118,0.5773270826570849,classical
29,308,0.5773221419817621,classical
272,522,0.577303688685556,classical
76,273,0.5772932336505855,classical
15,247,0.5772745759795515,classical
322,357,0.5772726309918335,classical
117,425,0.5772640034390035,classical
110,560,0.5772592695508533,classical
96,370,0.57725621543739,classical
307,566,0.5771814070048622,classical
25,288,0.5771479430530603,classical
277,521,0.5770722920987569,classical
144,181,0.5770463649338082,classical
270,284,0.5770255120248093,classical
80,237,0.5769991693530568,classical
70,394,0.5769759265136586,classical
427,552,0.5769607005389028,classical
1,303,0.576949233191277,classical
248,547,0.5769472018338364,classical
410,555,0.5767767952247144,classical
460,542,0.5767517335483334,classical
3,274,0.57669853969366,classical
535,547,0.5766662753412545,classical
155,367,0.5766342909443071,classical
411,498,0.5766278417929778,classical
96,522,0.5766168654390025,classical
11,257,0.5766079837529413,classical
80,446,0.5766050588016475,classical
320,434,0.5765925843741253,classical
14,574,0.5765517077176252,classical
215,529,0.5765097406772987,classical
390,446,0.5764821224938307,classical
3,403,0.576454520028068,classical
10,182,0.5764204911363907,classical
453,530,0.5763089516926656,classical
115,409,0.5763038166750444,classical
114,243,0.5762818721227951,classical
303,519,0.5762663452264462,classical
237,370,0.5762551091643258,classical
105,202,0.5762448160037322,classical
298,422,0.5762404789774392,classical
404,522,0.5762141394702254,classical
416,540,0.5761985816753897,classical
493,497,0.5761790269301226,classical
118,334,0.5761700823568513,classical
206,525,0.5761688000494511,classical
395,421,0.5761569759278715,classical
180,229,0.5761486079337005,classical
76,227,0.5761441761789,classical
84,203,0.5761156988360606,classical
58,266,0.5761045389509936,classical
37,65,0.5760943568081323,classical
25,438,0.5760482208681081,classical
423,570,0.5760379739716217,classical
121,390,0.5760367787889775,classical
84,560,0.5759902490345632,classical
283,473,0.5759765627221335,classical
39,567,0.5759760475029513,classical
381,405,0.5759079112507381,classical
